Project Name,Package Name,Type Name,Method Name,Code Smell
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkTaskTest,putPropagatesToDbWithPkModeRecordValue,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkTaskTest,putPropagatesToDbWithPkModeRecordValue,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkTaskTest,putPropagatesToDbWithPkModeRecordValue,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkTaskTest,putPropagatesToDbWithPkModeRecordValue,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkTaskTest,putPropagatesToDbWithPkModeRecordValue,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkTaskTest,putPropagatesToDbWithPkModeRecordValue,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkTaskTest,putPropagatesToDbWithPkModeRecordValue,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkTaskTest,putPropagatesToDbWithPkModeRecordValue,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkTaskTest,putPropagatesToDbWithPkModeRecordValue,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkTaskTest,putPropagatesToDbWithPkModeRecordValue,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkTaskTest,putPropagatesToDbWithPkModeRecordValue,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkTaskTest,retries,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkTaskTest,retries,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkTaskTest,retries,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordInsert,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordInsert,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordInsert,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordInsert,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordInsert,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordInsert,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordInsert,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordInsert,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordInsert,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordInsert,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordInsert,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordInsert,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordInsert,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordInsert,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordUpsertMode,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordUpsertMode,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordUpsertMode,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordUpsertMode,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordUpdateMode,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordUpdateMode,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordUpdateMode,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinderTest,bindRecordUpdateMode,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkConfigTest,shouldValidatePKModeNoneWithPKFieldsSet,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkConfigTest,shouldValidatePKModeKafkaWithInvalidPKFields,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkConfigTest,shouldValidatePKModeRecordKeyWithNoPKFields,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkConfigTest,shouldValidatePKModeRecordValueWithNoPKFields,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkTask,put,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,DbStructure,amendIfNecessary,Long Parameter List
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,DbStructure,amendIfNecessary,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,DbStructure,amendIfNecessary,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,DbStructure,amendIfNecessary,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,DbStructure,amendIfNecessary,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,DbStructure,missingFields,Complex Method
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinder,PreparedStatementBinder,Long Parameter List
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinder,bindRecord,Missing default
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinder,bindKeyFields,Complex Method
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinder,bindKeyFields,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,PreparedStatementBinder,bindKeyFields,Missing default
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcDbWriter,generateTableNameFor,Long Identifier
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcDbWriter,generateTableNameFor,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,BufferedRecords,BufferedRecords,Long Parameter List
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,BufferedRecords,add,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,BufferedRecords,add,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,BufferedRecords,prepareStatement,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,BufferedRecords,prepareStatement,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,BufferedRecords,reInitialize,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,BufferedRecords,verifySuccessfulExecutions,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,BufferedRecords,verifySuccessfulExecutions,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,BufferedRecords,verifySuccessfulExecutions,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,BufferedRecords,verifySuccessfulExecutions,Missing default
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,BufferedRecords,getMultiInsertSql,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,BufferedRecords,getMultiInsertSql,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,BufferedRecords,getInsertSql,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,BufferedRecords,getInsertSql,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,BufferedRecords,getInsertSql,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,BufferedRecords,getInsertSql,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,BufferedRecords,getInsertSql,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,BufferedRecords,getInsertSql,Missing default
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkConfig,ensureValid,Complex Conditional
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkConfig,topicToTableMapping,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkConfig,in,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkConfig,validateDeleteEnabled,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkConfig,validatePKModeAgainstPKFields,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkConfig,validatePKModeAgainstPKFields,Missing default
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkConfig,validateKafkaPKFields,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,JdbcSinkConfig,validateKafkaPKFields,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink,EnumValidator,in,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,valueSchemaMustBePresentForPkModeRecordValue,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,valueSchemaMustBeStructIfPresent,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,missingValueSchemaCanBeOk,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,missingValueSchemaCanBeOk,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,metadataMayNotBeEmpty,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,kafkaPkMode,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,kafkaPkMode,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,kafkaPkModeBadFieldSpec,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,recordKeyPkModePrimitiveKey,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,recordKeyPkModeWithPrimitiveKeyButMultiplePkFieldsSpecified,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,recordKeyPkModeButKeySchemaMissing,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,recordKeyPkModeButKeySchemaAsNonStructCompositeType,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,recordKeyPkModeWithStructKeyButMissingField,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,recordValuePkModeWithMissingPkField,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,recordValuePkModeWithValidPkFields,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,recordValuePkModeWithPkFieldsAndWhitelistFiltering,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,recordValuePkModeWithPkFieldsAndWhitelistFiltering,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,recordValuePkModeWithFieldsInOriginalOrdering,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,recordValuePkModeWithFieldsInOriginalOrdering,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,recordValuePkModeWithFieldsInOriginalOrdering,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,recordValuePkModeWithFieldsInOriginalOrdering,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,recordValuePkModeWithFieldsInOriginalOrdering,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,extract,Long Parameter List
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadata,FieldsMetadata,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadata,FieldsMetadata,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadata,extract,Long Parameter List
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadata,extract,Complex Method
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadata,extract,Long Parameter List
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadata,extract,Missing default
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadata,extractKafkaPk,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadata,extractKafkaPk,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadata,extractRecordKeyPk,Complex Method
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadata,extractRecordKeyPk,Long Parameter List
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadata,extractRecordKeyPk,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadata,extractRecordKeyPk,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadata,extractRecordKeyPk,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadata,extractRecordValuePk,Long Parameter List
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadata,extractRecordValuePk,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadata,extractRecordValuePk,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.sink.metadata,FieldsMetadata,toString,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testStartStop,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testPartitioningOneTable,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testPartitioningOneTable,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testPartitioningManyTables,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testPartitioningManyTables,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testPartitioningManyTables,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testPartitioningManyTables,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testPartitioningManyTables,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testPartitioningManyTables,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testPartitioningUnqualifiedTables,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testPartitioningUnqualifiedTables,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testPartitioningUnqualifiedTables,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testPartitioningUnqualifiedTables,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testPartitioningUnqualifiedTables,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testPartitioningUnqualifiedTables,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testPartitioningQuery,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testPartitioningQuery,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnector,start,Complex Conditional
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnector,start,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnector,start,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnector,start,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnector,start,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnector,start,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnector,stop,Empty catch clause
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc,JdbcSourceConnector,exactlyOnceSupport,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,setupTest,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,assertColumnConverter,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldBuildInsertStatement,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldBuildUpdateStatement,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,createColumnDefinition,Long Parameter List
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,createColumnDefinition,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldBuildUpsertStatementForCastTypes,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,upsert,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,upsertWithEmptyNonKeyColumns,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldSanitizeUrlWithoutCredentialsInProperties,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArray,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArray,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArray,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArray,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArray,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArray,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArray,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArray,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArray,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArray,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArray,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArray,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArray,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArray,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArray,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArray,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArray,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArray,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArray,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArray,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArray,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArray,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArrayOfStructsUnsupported,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArrayOfArraysUnsupported,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArrayOfMapsUnsupported,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldMapUnsupported,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldMapDataTypes,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldSanitizeUrlWithoutCredentialsInProperties,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldMapDataTypes,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,createOneColOneVarcharPk,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,upsert1,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,upsert2,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldSanitizeUrlWithoutCredentialsInProperties,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldMapDataTypes,Magic Number
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,upsert1,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,upsert2,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,bindFieldPrimitiveValues,Long Statement
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,bindFieldPrimitiveValues,Long Statement
